ProteinA,ProteinB,Label
protein2456,protein1257,1
protein764,protein2046,1
protein1829,protein1804,1
protein1691,protein1189,1
protein234,protein1088,1
protein1420,protein226,1
protein1609,protein860,1
protein2089,protein1595,1
protein2472,protein1539,1
protein674,protein426,1
protein360,protein2118,1
protein788,protein1623,1
protein1532,protein2571,1
protein945,protein2584,1
protein1672,protein1506,1
protein2088,protein1048,1
protein766,protein1390,1
protein1133,protein1069,1
protein1009,protein480,1
protein2657,protein577,1
protein785,protein706,1
protein1420,protein1387,1
protein2327,protein2722,1
protein2268,protein2567,1
protein1988,protein2353,1
protein1198,protein863,1
protein2526,protein1113,1
protein398,protein1798,1
protein2660,protein256,1
protein1917,protein2244,1
protein1470,protein970,1
protein2006,protein2618,1
protein22,protein842,1
protein2213,protein943,1
protein338,protein2288,1
protein74,protein2417,1
protein2120,protein155,1
protein331,protein928,1
protein295,protein1609,1
protein1247,protein2078,1
protein2071,protein1977,1
protein1307,protein2619,1
protein2801,protein1824,1
protein414,protein341,1
protein1636,protein2350,1
protein1751,protein1371,1
protein876,protein275,1
protein2681,protein2461,1
protein2380,protein2071,1
protein2366,protein2693,1
protein48,protein1639,1
protein2424,protein1296,1
protein810,protein2455,1
protein113,protein326,1
protein2506,protein33,1
protein289,protein1390,1
protein2220,protein2313,1
protein337,protein1841,1
protein2070,protein2429,1
protein1918,protein1278,1
protein355,protein1522,1
protein1931,protein1278,1
protein1298,protein1064,1
protein1321,protein1926,1
protein1196,protein1054,1
protein2427,protein2507,1
protein1267,protein1896,1
protein2671,protein1824,1
protein1913,protein1456,1
protein2436,protein1451,1
protein217,protein997,1
protein2817,protein19,1
protein1830,protein768,1
protein1629,protein862,1
protein2510,protein1682,1
protein473,protein1371,1
protein999,protein554,1
protein788,protein146,1
protein2451,protein1901,1
protein2341,protein1371,1
protein923,protein144,1
protein2197,protein0,1
protein258,protein2366,1
protein362,protein2631,1
protein2439,protein103,1
protein2336,protein2071,1
protein1648,protein1274,1
protein2096,protein876,1
protein2631,protein139,1
protein1057,protein876,1
protein2356,protein1016,1
protein876,protein2724,1
protein418,protein942,1
protein455,protein1988,1
protein2602,protein2740,1
protein1552,protein1163,1
protein1635,protein1860,1
protein504,protein303,1
protein1045,protein1514,1
protein276,protein1672,1
protein2356,protein2304,1
protein1757,protein1451,1
protein473,protein1623,1
protein1791,protein1757,1
protein1819,protein637,1
protein2071,protein1611,1
protein1035,protein228,1
protein2623,protein799,1
protein1232,protein1830,1
protein2238,protein626,1
protein1753,protein84,1
protein704,protein1468,1
protein703,protein577,1
protein455,protein2060,1
protein1389,protein804,1
protein1308,protein2266,1
protein1450,protein609,1
protein704,protein405,1
protein2220,protein2356,1
protein1014,protein2342,1
protein2761,protein487,1
protein2495,protein2693,1
protein1240,protein861,1
protein2790,protein2792,1
protein2088,protein249,1
protein1708,protein1364,1
protein811,protein1566,1
protein1145,protein1949,1
protein2336,protein2288,1
protein2585,protein1953,1
protein659,protein1691,1
protein161,protein0,1
protein2709,protein1111,1
protein2306,protein1006,1
protein2631,protein1807,1
protein718,protein1043,1
protein1256,protein1702,1
protein1609,protein373,1
protein684,protein610,1
protein2580,protein144,1
protein1639,protein1487,1
protein980,protein2737,1
protein400,protein928,1
protein1517,protein283,1
protein627,protein2019,1
protein2133,protein1576,1
protein1092,protein2345,1
protein1117,protein1476,1
protein1869,protein1881,1
protein1240,protein2631,1
protein2217,protein2272,1
protein1722,protein2478,1
protein1235,protein880,1
protein1887,protein2073,1
protein276,protein2197,1
protein2051,protein333,1
protein2460,protein1090,1
protein1002,protein2336,1
protein144,protein2812,1
protein1607,protein2016,1
protein564,protein2629,1
protein2164,protein1898,1
protein1235,protein812,1
protein636,protein381,1
protein2693,protein1319,1
protein2102,protein2206,1
protein2569,protein2606,1
protein804,protein2670,1
protein672,protein582,1
protein1559,protein2356,1
protein2356,protein373,1
protein2160,protein2175,1
protein2506,protein804,1
protein1830,protein732,1
protein531,protein927,1
protein2504,protein1452,1
protein1166,protein2369,1
protein229,protein2507,1
protein59,protein2753,1
protein2467,protein1901,1
protein1451,protein1075,1
protein1992,protein289,1
protein589,protein904,1
protein2059,protein2356,1
protein1898,protein2116,1
protein2151,protein2218,1
protein728,protein725,1
protein2122,protein2323,1
protein1680,protein2783,1
protein758,protein2220,1
protein955,protein624,1
protein2753,protein2220,1
protein753,protein251,1
protein2407,protein400,1
protein2558,protein2290,1
protein1392,protein1921,1
protein1424,protein2657,1
protein578,protein2053,1
protein1543,protein400,1
protein962,protein1584,1
protein1609,protein775,1
protein2030,protein2078,1
protein181,protein2114,1
protein249,protein2593,1
protein1975,protein1780,1
protein2418,protein2356,1
protein2753,protein2210,1
protein2444,protein372,1
protein1132,protein1672,1
protein2818,protein276,1
protein379,protein577,1
protein2510,protein2287,1
protein303,protein505,1
protein740,protein2488,1
protein42,protein1913,1
protein2340,protein125,1
protein1006,protein2150,1
protein339,protein2547,1
protein1191,protein2451,1
protein229,protein2631,1
protein754,protein876,1
protein1735,protein1086,1
protein1766,protein804,1
protein2098,protein2080,1
protein1762,protein400,1
protein1149,protein443,1
protein1002,protein1116,1
protein2564,protein470,1
protein2352,protein2268,1
protein1293,protein80,1
protein261,protein2081,1
protein1088,protein446,1
protein1127,protein2732,1
protein2615,protein2631,1
protein1851,protein1639,1
protein338,protein1341,1
protein1609,protein1851,1
protein2428,protein2366,1
protein2356,protein1048,1
protein2095,protein2828,1
protein465,protein2406,1
protein228,protein505,1
protein919,protein2305,1
protein2602,protein2346,1
protein659,protein2548,1
protein127,protein2071,1
protein339,protein1338,1
protein1734,protein1407,1
protein2128,protein342,1
protein928,protein1641,1
protein1722,protein963,1
protein400,protein2030,1
protein739,protein416,1
protein123,protein2083,1
protein2016,protein2436,1
protein2695,protein1922,1
protein1978,protein725,1
protein330,protein1592,1
protein631,protein776,1
protein2098,protein1594,1
protein2356,protein804,1
protein634,protein607,1
protein1609,protein898,1
protein2159,protein2510,1
protein1677,protein603,1
protein285,protein2614,1
protein2705,protein1329,1
protein1111,protein2051,1
protein577,protein1282,1
protein1493,protein2635,1
protein2436,protein2687,1
protein400,protein1260,1
protein2790,protein129,1
protein5,protein2385,1
protein659,protein214,1
protein375,protein58,1
protein659,protein1387,1
protein689,protein1947,1
protein119,protein2420,1
protein2605,protein443,1
protein2340,protein2456,1
protein702,protein829,1
protein173,protein288,1
protein685,protein2532,1
protein2454,protein1817,1
protein995,protein1824,1
protein851,protein2461,1
protein695,protein415,1
protein1548,protein2644,1
protein1662,protein535,1
protein469,protein1014,1
protein1817,protein703,1
protein2343,protein1145,1
protein451,protein2602,1
protein2747,protein1828,1
protein1481,protein2667,1
protein864,protein2657,1
protein2079,protein1830,1
protein499,protein2528,1
protein866,protein505,1
protein1921,protein542,1
protein1682,protein1362,1
protein1635,protein2617,1
protein2396,protein734,1
protein1131,protein2631,1
protein1301,protein1623,1
protein1313,protein483,1
protein740,protein1828,1
protein926,protein2030,1
protein2445,protein436,1
protein340,protein1776,1
protein1528,protein2091,1
protein740,protein932,1
protein1609,protein2047,1
protein2577,protein2016,1
protein64,protein2425,1
protein1498,protein864,1
protein945,protein1054,1
protein1391,protein567,1
protein2370,protein804,1
protein613,protein1634,1
protein1200,protein2356,1
protein969,protein2465,1
protein748,protein1469,1
protein2095,protein636,1
protein2197,protein687,1
protein734,protein479,1
protein404,protein1367,1
protein1493,protein2804,1
protein2196,protein355,1
protein276,protein908,1
protein1820,protein2456,1
protein64,protein1094,1
protein697,protein1123,1
protein1095,protein219,1
protein60,protein663,1
protein404,protein2461,1
protein1838,protein89,1
protein2273,protein2753,1
protein1531,protein857,1
protein2218,protein1608,1
protein779,protein66,1
protein1157,protein644,1
protein2193,protein2607,1
protein2753,protein367,1
protein1905,protein1915,1
protein2118,protein1866,1
protein2114,protein2348,1
protein223,protein876,1
protein1417,protein1303,1
protein2733,protein1908,1
protein919,protein2526,1
protein282,protein1471,1
protein365,protein308,1
protein2671,protein1326,1
protein2043,protein57,1
protein2370,protein203,1
protein2493,protein740,1
protein2410,protein2558,1
protein886,protein1901,1
protein1741,protein775,1
protein474,protein1877,1
protein409,protein403,1
protein1760,protein1107,1
protein804,protein1695,1
protein2340,protein33,1
protein2113,protein2305,1
protein1921,protein1278,1
protein1684,protein2343,1
protein734,protein2542,1
protein1765,protein1057,1
protein2510,protein914,1
protein1364,protein653,1
protein558,protein2517,1
protein2014,protein750,1
protein162,protein670,1
protein1988,protein849,1
protein2799,protein2296,1
protein1293,protein293,1
protein1240,protein2356,1
protein162,protein1534,1
protein438,protein1517,1
protein1388,protein2245,1
protein286,protein2,1
protein2753,protein1791,1
protein881,protein2056,1
protein699,protein2216,1
protein1755,protein1495,1
protein87,protein1215,1
protein2352,protein79,1
protein1331,protein1202,1
protein2631,protein2394,1
protein2677,protein1088,1
protein2427,protein2246,1
protein1623,protein1763,1
protein710,protein1622,1
protein2610,protein2558,1
protein592,protein1763,1
protein1727,protein362,1
protein2305,protein548,1
protein1398,protein652,1
protein1873,protein2735,1
protein408,protein1006,1
protein719,protein849,1
protein1599,protein2118,1
protein1499,protein577,1
protein998,protein326,1
protein1267,protein653,1
protein342,protein2524,1
protein1145,protein298,1
protein2377,protein2373,1
protein854,protein2258,1
protein867,protein982,1
protein1439,protein333,1
protein1546,protein1609,1
protein1500,protein398,1
protein1385,protein457,1
protein1326,protein2522,1
protein1228,protein2519,1
protein447,protein67,1
protein2436,protein1930,1
protein2568,protein454,1
protein334,protein445,1
protein765,protein2764,1
protein2040,protein173,1
protein1994,protein659,1
protein2185,protein2301,1
protein1149,protein2344,1
protein1278,protein551,1
protein943,protein1788,1
protein1885,protein2489,1
protein346,protein175,1
protein2396,protein2464,1
protein2569,protein732,1
protein1921,protein1129,1
protein796,protein1487,1
protein522,protein941,1
protein844,protein1943,1
protein1549,protein1722,1
protein1818,protein1029,1
protein160,protein882,1
protein1820,protein1033,1
protein127,protein329,1
protein1988,protein1304,1
protein460,protein290,1
protein1230,protein2378,1
protein2632,protein2307,1
protein546,protein2020,1
protein2212,protein1868,1
protein2394,protein254,1
protein590,protein804,1
protein97,protein2071,1
protein647,protein1786,1
protein1609,protein748,1
protein2348,protein1231,1
protein2336,protein1986,1
protein1733,protein1194,1
protein1116,protein1748,1
protein2375,protein398,1
protein2003,protein181,1
protein173,protein1013,1
protein743,protein526,1
protein2370,protein1858,1
protein2160,protein2220,1
protein700,protein2295,1
protein2790,protein911,1
protein22,protein1099,1
protein272,protein1472,1
protein1135,protein353,1
protein2243,protein1701,1
protein774,protein1110,1
protein2616,protein2306,1
protein437,protein74,1
protein2649,protein271,1
protein2284,protein740,1
protein710,protein2098,1
protein1186,protein476,1
protein1744,protein312,1
protein353,protein814,1
protein2407,protein1228,1
protein974,protein1729,1
protein1537,protein1298,1
protein580,protein1973,1
protein925,protein414,1
protein543,protein1315,1
protein298,protein2336,1
protein710,protein1887,1
protein2563,protein2329,1
protein1751,protein1006,1
protein2511,protein2599,1
protein1623,protein2473,1
protein1601,protein535,1
protein1093,protein858,1
protein1043,protein582,1
protein2548,protein497,1
protein647,protein2327,1
protein940,protein1143,1
protein2122,protein644,1
protein870,protein1157,1
protein1908,protein2071,1
protein776,protein913,1
protein1278,protein1638,1
protein1200,protein2150,1
protein718,protein1008,1
protein928,protein1447,1
protein1388,protein609,1
protein2298,protein1609,1
protein303,protein1349,1
protein945,protein13,1
protein2470,protein802,1
protein227,protein16,1
protein404,protein2078,1
protein1677,protein308,1
protein2661,protein1206,1
protein1805,protein2006,1
protein2261,protein2418,1
protein1694,protein2258,1
protein1349,protein1832,1
protein695,protein0,1
protein2809,protein27,1
protein1833,protein625,1
protein2086,protein1731,1
protein2331,protein1487,1
protein1244,protein2062,1
protein1978,protein785,1
protein1006,protein366,1
protein271,protein2631,1
protein1700,protein2572,1
protein1337,protein1131,1
protein2092,protein2092,1
protein287,protein1901,1
protein2268,protein2333,1
protein43,protein676,1
protein1957,protein2268,1
protein2299,protein2614,1
protein400,protein1556,1
protein1298,protein2239,1
protein340,protein706,1
protein634,protein2719,1
protein2735,protein1609,1
protein2391,protein2046,1
protein670,protein1127,1
protein2257,protein1062,1
protein254,protein1346,1
protein999,protein1767,1
protein689,protein2684,1
protein1623,protein2267,1
protein192,protein627,1
protein1984,protein903,1
protein421,protein1298,1
